x_in,y_in,x_d,y_d
1.530396,-0.019085,2.000000,0.000000
1.531419,-0.019047,2.000000,0.000000
1.532440,-0.019009,2.000000,0.000000
1.533458,-0.018971,2.000000,0.000000
1.534474,-0.018934,2.000000,0.000000
1.535488,-0.018896,2.000000,0.000000
1.536500,-0.018859,2.000000,0.000000
1.537509,-0.018821,2.000000,0.000000
1.538517,-0.018784,2.000000,0.000000
1.539522,-0.018747,2.000000,0.000000
1.540525,-0.018710,2.000000,0.000000
1.541526,-0.018673,2.000000,0.000000
1.542524,-0.018636,2.000000,0.000000
1.543521,-0.018599,2.000000,0.000000
1.544515,-0.018562,2.000000,0.000000
1.545507,-0.018526,2.000000,0.000000
1.546497,-0.018489,2.000000,0.000000
1.547485,-0.018452,2.000000,0.000000
1.548470,-0.018416,2.000000,0.000000
1.549454,-0.018379,2.000000,0.000000
1.550435,-0.018343,2.000000,0.000000
1.551414,-0.018307,2.000000,0.000000
1.552391,-0.018271,2.000000,0.000000
1.553366,-0.018234,2.000000,0.000000
1.554339,-0.018198,2.000000,0.000000
1.555310,-0.018162,2.000000,0.000000
1.556279,-0.018127,2.000000,0.000000
1.557245,-0.018091,2.000000,0.000000
1.558209,-0.018055,2.000000,0.000000
1.559172,-0.018019,2.000000,0.000000
1.560132,-0.017984,2.000000,0.000000
1.561090,-0.017948,2.000000,0.000000
1.562046,-0.017913,2.000000,0.000000
1.563000,-0.017877,2.000000,0.000000
1.563952,-0.017842,2.000000,0.000000
1.564902,-0.017807,2.000000,0.000000
1.565849,-0.017772,2.000000,0.000000
1.566795,-0.017736,2.000000,0.000000
1.567739,-0.017701,2.000000,0.000000
1.568680,-0.017667,2.000000,0.000000
1.569620,-0.017632,2.000000,0.000000
1.570557,-0.017597,2.000000,0.000000
1.571493,-0.017562,2.000000,0.000000
1.572426,-0.017527,2.000000,0.000000
1.573357,-0.017493,2.000000,0.000000
1.574287,-0.017458,2.000000,0.000000
1.575214,-0.017424,2.000000,0.000000
1.576139,-0.017389,2.000000,0.000000
1.577063,-0.017355,2.000000,0.000000
1.577984,-0.017321,2.000000,0.000000
1.578903,-0.017287,2.000000,0.000000
1.579820,-0.017253,2.000000,0.000000
1.580736,-0.017219,2.000000,0.000000
1.581649,-0.017185,2.000000,0.000000
1.582560,-0.017151,2.000000,0.000000
1.583470,-0.017117,2.000000,0.000000
1.584377,-0.017083,2.000000,0.000000
1.585282,-0.017050,2.000000,0.000000
1.586186,-0.017016,2.000000,0.000000
1.587087,-0.016982,2.000000,0.000000
1.587987,-0.016949,2.000000,0.000000
1.588884,-0.016916,2.000000,0.000000
1.589780,-0.016882,2.000000,0.000000
1.590673,-0.016849,2.000000,0.000000
1.591565,-0.016816,2.000000,0.000000
1.592455,-0.016783,2.000000,0.000000
1.593342,-0.016750,2.000000,0.000000
1.594228,-0.016717,2.000000,0.000000
1.595112,-0.016684,2.000000,0.000000
1.595994,-0.016651,2.000000,0.000000
1.596874,-0.016618,2.000000,0.000000
1.597752,-0.016585,2.000000,0.000000
1.598629,-0.016553,2.000000,0.000000
1.599503,-0.016520,2.000000,0.000000
1.600375,-0.016487,2.000000,0.000000
1.601246,-0.016455,2.000000,0.000000
1.602115,-0.016423,2.000000,0.000000
1.602981,-0.016390,2.000000,0.000000
1.603846,-0.016358,2.000000,0.000000
1.604709,-0.016326,2.000000,0.000000
1.605570,-0.016294,2.000000,0.000000
1.606430,-0.016262,2.000000,0.000000
1.607287,-0.016230,2.000000,0.000000
1.608142,-0.016198,2.000000,0.000000
1.608996,-0.016166,2.000000,0.000000
1.609848,-0.016134,2.000000,0.000000
1.610698,-0.016102,2.000000,0.000000
1.611546,-0.016071,2.000000,0.000000
1.612392,-0.016039,2.000000,0.000000
1.613237,-0.016007,2.000000,0.000000
1.614079,-0.015976,2.000000,0.000000
1.614920,-0.015945,2.000000,0.000000
1.615759,-0.015913,2.000000,0.000000
1.616596,-0.015882,2.000000,0.000000
1.617431,-0.015851,2.000000,0.000000
1.618264,-0.015820,2.000000,0.000000
1.619096,-0.015788,2.000000,0.000000
1.619926,-0.015757,2.000000,0.000000
1.620754,-0.015726,2.000000,0.000000
1.621580,-0.015696,2.000000,0.000000
1.622404,-0.015665,2.000000,0.000000
1.623227,-0.015634,2.000000,0.000000
1.624048,-0.015603,2.000000,0.000000
1.624867,-0.015573,2.000000,0.000000
1.625684,-0.015542,2.000000,0.000000
1.626500,-0.015511,2.000000,0.000000
1.627313,-0.015481,2.000000,0.000000
1.628125,-0.015451,2.000000,0.000000
1.628935,-0.015420,2.000000,0.000000
1.629744,-0.015390,2.000000,0.000000
1.630550,-0.015360,2.000000,0.000000
1.631355,-0.015329,2.000000,0.000000
1.632158,-0.015299,2.000000,0.000000
1.632960,-0.015269,2.000000,0.000000
1.633759,-0.015239,2.000000,0.000000
1.634557,-0.015209,2.000000,0.000000
1.635353,-0.015180,2.000000,0.000000
1.636148,-0.015150,2.000000,0.000000
1.636941,-0.015120,2.000000,0.000000
1.637732,-0.015090,2.000000,0.000000
1.638521,-0.015061,2.000000,0.000000
1.639308,-0.015031,2.000000,0.000000
1.640094,-0.015002,2.000000,0.000000
1.640878,-0.014972,2.000000,0.000000
1.641661,-0.014943,2.000000,0.000000
1.642441,-0.014914,2.000000,0.000000
1.643220,-0.014884,2.000000,0.000000
1.643998,-0.014855,2.000000,0.000000
1.644773,-0.014826,2.000000,0.000000
1.645547,-0.014797,2.000000,0.000000
1.646319,-0.014768,2.000000,0.000000
1.647090,-0.014739,2.000000,0.000000
1.647859,-0.014710,2.000000,0.000000
1.648626,-0.014681,2.000000,0.000000
1.649392,-0.014652,2.000000,0.000000
1.650155,-0.014624,2.000000,0.000000
1.650918,-0.014595,2.000000,0.000000
1.651678,-0.014566,2.000000,0.000000
1.652437,-0.014538,2.000000,0.000000
1.653194,-0.014509,2.000000,0.000000
1.653950,-0.014481,2.000000,0.000000
1.654704,-0.014453,2.000000,0.000000
1.655456,-0.014424,2.000000,0.000000
1.656207,-0.014396,2.000000,0.000000
1.656956,-0.014368,2.000000,0.000000
1.657703,-0.014340,2.000000,0.000000
1.658449,-0.014311,2.000000,0.000000
1.659193,-0.014283,2.000000,0.000000
1.659936,-0.014255,2.000000,0.000000
1.660677,-0.014228,2.000000,0.000000
1.661416,-0.014200,2.000000,0.000000
1.662154,-0.014172,2.000000,0.000000
1.662890,-0.014144,2.000000,0.000000
1.663624,-0.014116,2.000000,0.000000
1.664357,-0.014089,2.000000,0.000000
1.665088,-0.014061,2.000000,0.000000
1.665818,-0.014034,2.000000,0.000000
1.666546,-0.014006,2.000000,0.000000
1.667273,-0.013979,2.000000,0.000000
1.667998,-0.013951,2.000000,0.000000
1.668721,-0.013924,2.000000,0.000000
1.669443,-0.013897,2.000000,0.000000
1.670163,-0.013870,2.000000,0.000000
1.670882,-0.013842,2.000000,0.000000
1.671599,-0.013815,2.000000,0.000000
1.672314,-0.013788,2.000000,0.000000
1.673028,-0.013761,2.000000,0.000000
1.673741,-0.013734,2.000000,0.000000
1.674452,-0.013707,2.000000,0.000000
1.675161,-0.013681,2.000000,0.000000
1.675869,-0.013654,2.000000,0.000000
1.676575,-0.013627,2.000000,0.000000
1.677280,-0.013601,2.000000,0.000000
1.677983,-0.013574,2.000000,0.000000
1.678685,-0.013547,2.000000,0.000000
1.679385,-0.013521,2.000000,0.000000
1.680083,-0.013494,2.000000,0.000000
1.680780,-0.013468,2.000000,0.000000
1.681476,-0.013442,2.000000,0.000000
1.682170,-0.013415,2.000000,0.000000
1.682862,-0.013389,2.000000,0.000000
1.683553,-0.013363,2.000000,0.000000
1.684243,-0.013337,2.000000,0.000000
1.684931,-0.013311,2.000000,0.000000
1.685617,-0.013285,2.000000,0.000000
1.686302,-0.013259,2.000000,0.000000
1.686986,-0.013233,2.000000,0.000000
1.687668,-0.013207,2.000000,0.000000
1.688349,-0.013181,2.000000,0.000000
1.689028,-0.013155,2.000000,0.000000
1.689705,-0.013130,2.000000,0.000000
1.690381,-0.013104,2.000000,0.000000
1.691056,-0.013078,2.000000,0.000000
1.691729,-0.013053,2.000000,0.000000
1.692401,-0.013027,2.000000,0.000000
1.693071,-0.013002,2.000000,0.000000
1.693740,-0.012976,2.000000,0.000000
1.694407,-0.012951,2.000000,0.000000
1.695073,-0.012926,2.000000,0.000000
1.695738,-0.012901,2.000000,0.000000
1.696401,-0.012875,2.000000,0.000000
1.697062,-0.012850,2.000000,0.000000
1.697722,-0.012825,2.000000,0.000000
1.698381,-0.012800,2.000000,0.000000
1.699038,-0.012775,2.000000,0.000000
1.699694,-0.012750,2.000000,0.000000
1.700348,-0.012725,2.000000,0.000000
1.701001,-0.012700,2.000000,0.000000
1.701653,-0.012676,2.000000,0.000000
1.702303,-0.012651,2.000000,0.000000
1.702952,-0.012626,2.000000,0.000000
1.703599,-0.012601,2.000000,0.000000
1.704245,-0.012577,2.000000,0.000000
1.704889,-0.012552,2.000000,0.000000
1.705532,-0.012528,2.000000,0.000000
1.706174,-0.012503,2.000000,0.000000
1.706814,-0.012479,2.000000,0.000000
1.707453,-0.012455,2.000000,0.000000
1.708091,-0.012430,2.000000,0.000000
1.708727,-0.012406,2.000000,0.000000
1.709361,-0.012382,2.000000,0.000000
1.709995,-0.012358,2.000000,0.000000
1.710627,-0.012334,2.000000,0.000000
1.711257,-0.012309,2.000000,0.000000
1.711887,-0.012285,2.000000,0.000000
1.712514,-0.012261,2.000000,0.000000
1.713141,-0.012238,2.000000,0.000000
1.713766,-0.012214,2.000000,0.000000
1.714390,-0.012190,2.000000,0.000000
1.715012,-0.012166,2.000000,0.000000
1.715633,-0.012142,2.000000,0.000000
1.716253,-0.012119,2.000000,0.000000
1.716871,-0.012095,2.000000,0.000000
1.717488,-0.012071,2.000000,0.000000
1.718104,-0.012048,2.000000,0.000000
1.718718,-0.012024,2.000000,0.000000
1.719331,-0.012001,2.000000,0.000000
1.719943,-0.011977,2.000000,0.000000
1.720553,-0.011954,2.000000,0.000000
1.721162,-0.011931,2.000000,0.000000
1.721769,-0.011908,2.000000,0.000000
1.722376,-0.011884,2.000000,0.000000
1.722981,-0.011861,2.000000,0.000000
1.723584,-0.011838,2.000000,0.000000
1.724187,-0.011815,2.000000,0.000000
1.724788,-0.011792,2.000000,0.000000
1.725388,-0.011769,2.000000,0.000000
1.725986,-0.011746,2.000000,0.000000
1.726583,-0.011723,2.000000,0.000000
1.727179,-0.011700,2.000000,0.000000
1.727774,-0.011677,2.000000,0.000000
1.728367,-0.011655,2.000000,0.000000
1.728959,-0.011632,2.000000,0.000000
1.729549,-0.011609,2.000000,0.000000
1.730139,-0.011587,2.000000,0.000000
1.730727,-0.011564,2.000000,0.000000
1.731314,-0.011542,2.000000,0.000000
1.731899,-0.011519,2.000000,0.000000
1.732484,-0.011497,2.000000,0.000000
1.733067,-0.011474,2.000000,0.000000
1.733648,-0.011452,2.000000,0.000000
1.734229,-0.011430,2.000000,0.000000
1.734808,-0.011407,2.000000,0.000000
1.735386,-0.011385,2.000000,0.000000
1.735963,-0.011363,2.000000,0.000000
1.736538,-0.011341,2.000000,0.000000
1.737112,-0.011319,2.000000,0.000000
1.737685,-0.011297,2.000000,0.000000
1.738257,-0.011275,2.000000,0.000000
1.738827,-0.011253,2.000000,0.000000
1.739396,-0.011231,2.000000,0.000000
1.739964,-0.011209,2.000000,0.000000
1.740531,-0.011187,2.000000,0.000000
1.741096,-0.011165,2.000000,0.000000
1.741661,-0.011143,2.000000,0.000000
1.742224,-0.011122,2.000000,0.000000
1.742785,-0.011100,2.000000,0.000000
1.743346,-0.011079,2.000000,0.000000
1.743905,-0.011057,2.000000,0.000000
1.744463,-0.011035,2.000000,0.000000
1.745020,-0.011014,2.000000,0.000000
1.745576,-0.010992,2.000000,0.000000
1.746131,-0.010971,2.000000,0.000000
1.746684,-0.010950,2.000000,0.000000
1.747236,-0.010928,2.000000,0.000000
1.747787,-0.010907,2.000000,0.000000
1.748336,-0.010886,2.000000,0.000000
1.748885,-0.010865,2.000000,0.000000
1.749432,-0.010844,2.000000,0.000000
1.749978,-0.010822,2.000000,0.000000
1.750523,-0.010801,2.000000,0.000000
1.751067,-0.010780,2.000000,0.000000
1.751609,-0.010759,2.000000,0.000000
1.752151,-0.010738,2.000000,0.000000
1.752691,-0.010718,2.000000,0.000000
1.753230,-0.010697,2.000000,0.000000
1.753768,-0.010676,2.000000,0.000000
1.754304,-0.010655,2.000000,0.000000
1.754840,-0.010634,2.000000,0.000000
1.755374,-0.010614,2.000000,0.000000
1.755907,-0.010593,2.000000,0.000000
1.756439,-0.010572,2.000000,0.000000
1.756970,-0.010552,2.000000,0.000000
1.757500,-0.010531,2.000000,0.000000
1.758028,-0.010511,2.000000,0.000000
1.758556,-0.010490,2.000000,0.000000
1.759082,-0.010470,2.000000,0.000000
1.759607,-0.010450,2.000000,0.000000
1.760131,-0.010429,2.000000,0.000000
1.760654,-0.010409,2.000000,0.000000
1.761175,-0.010389,2.000000,0.000000
1.761696,-0.010369,2.000000,0.000000
1.762215,-0.010348,2.000000,0.000000
1.762734,-0.010328,2.000000,0.000000
1.763251,-0.010308,2.000000,0.000000
1.763767,-0.010288,2.000000,0.000000
1.764282,-0.010268,2.000000,0.000000
1.764795,-0.010248,2.000000,0.000000
1.765308,-0.010228,2.000000,0.000000
1.765819,-0.010208,2.000000,0.000000
1.766330,-0.010189,2.000000,0.000000
1.766839,-0.010169,2.000000,0.000000
1.767347,-0.010149,2.000000,0.000000
1.767854,-0.010129,2.000000,0.000000
1.768360,-0.010110,2.000000,0.000000
1.768865,-0.010090,2.000000,0.000000
1.769369,-0.010070,2.000000,0.000000
1.769872,-0.010051,2.000000,0.000000
1.770373,-0.010031,2.000000,0.000000
1.770874,-0.010012,2.000000,0.000000
1.771373,-0.009992,2.000000,0.000000
1.771871,-0.009973,2.000000,0.000000
1.772369,-0.009953,2.000000,0.000000
1.772865,-0.009934,2.000000,0.000000
1.773360,-0.009915,2.000000,0.000000
1.773854,-0.009895,2.000000,0.000000
1.774347,-0.009876,2.000000,0.000000
1.774839,-0.009857,2.000000,0.000000
1.775329,-0.009838,2.000000,0.000000
1.775819,-0.009819,2.000000,0.000000
1.776308,-0.009800,2.000000,0.000000
1.776795,-0.009781,2.000000,0.000000
1.777282,-0.009762,2.000000,0.000000
1.777767,-0.009743,2.000000,0.000000
1.778252,-0.009724,2.000000,0.000000
1.778735,-0.009705,2.000000,0.000000
1.779217,-0.009686,2.000000,0.000000
1.779698,-0.009667,2.000000,0.000000
1.780179,-0.009648,2.000000,0.000000
1.780658,-0.009630,2.000000,0.000000
1.781136,-0.009611,2.000000,0.000000
1.781613,-0.009592,2.000000,0.000000
1.782089,-0.009574,2.000000,0.000000
1.782564,-0.009555,2.000000,0.000000
1.783038,-0.009536,2.000000,0.000000
1.783511,-0.009518,2.000000,0.000000
1.783983,-0.009499,2.000000,0.000000
1.784453,-0.009481,2.000000,0.000000
1.784923,-0.009463,2.000000,0.000000
1.785392,-0.009444,2.000000,0.000000
1.785860,-0.009426,2.000000,0.000000
1.786327,-0.009408,2.000000,0.000000
1.786792,-0.009389,2.000000,0.000000
1.787257,-0.009371,2.000000,0.000000
1.787721,-0.009353,2.000000,0.000000
1.788184,-0.009335,2.000000,0.000000
1.788645,-0.009317,2.000000,0.000000
1.789106,-0.009299,2.000000,0.000000
1.789566,-0.009280,2.000000,0.000000
1.790024,-0.009262,2.000000,0.000000
1.790482,-0.009244,2.000000,0.000000
1.790939,-0.009226,2.000000,0.000000
1.791394,-0.009209,2.000000,0.000000
1.791849,-0.009191,2.000000,0.000000
1.792303,-0.009173,2.000000,0.000000
1.792756,-0.009155,2.000000,0.000000
1.793207,-0.009137,2.000000,0.000000
1.793658,-0.009120,2.000000,0.000000
1.794108,-0.009102,2.000000,0.000000
1.794557,-0.009084,2.000000,0.000000
1.795004,-0.009067,2.000000,0.000000
1.795451,-0.009049,2.000000,0.000000
1.795897,-0.009031,2.000000,0.000000
1.796342,-0.009014,2.000000,0.000000
1.796786,-0.008996,2.000000,0.000000
1.797229,-0.008979,2.000000,0.000000
1.797671,-0.008961,2.000000,0.000000
1.798112,-0.008944,2.000000,0.000000
1.798552,-0.008927,2.000000,0.000000
1.798991,-0.008909,2.000000,0.000000
1.799429,-0.008892,2.000000,0.000000
1.799867,-0.008875,2.000000,0.000000
1.800303,-0.008858,2.000000,0.000000
1.800738,-0.008840,2.000000,0.000000
1.801173,-0.008823,2.000000,0.000000
1.801606,-0.008806,2.000000,0.000000
1.802038,-0.008789,2.000000,0.000000
1.802470,-0.008772,2.000000,0.000000
1.802901,-0.008755,2.000000,0.000000
1.803330,-0.008738,2.000000,0.000000
1.803759,-0.008721,2.000000,0.000000
1.804187,-0.008704,2.000000,0.000000
1.804614,-0.008687,2.000000,0.000000
1.805039,-0.008670,2.000000,0.000000
1.805464,-0.008654,2.000000,0.000000
1.805888,-0.008637,2.000000,0.000000
1.806312,-0.008620,2.000000,0.000000
1.806734,-0.008603,2.000000,0.000000
1.807155,-0.008587,2.000000,0.000000
1.807576,-0.008570,2.000000,0.000000
1.807995,-0.008553,2.000000,0.000000
1.808414,-0.008537,2.000000,0.000000
1.808831,-0.008520,2.000000,0.000000
1.809248,-0.008504,2.000000,0.000000
1.809664,-0.008487,2.000000,0.000000
1.810079,-0.008471,2.000000,0.000000
1.810493,-0.008454,2.000000,0.000000
1.810906,-0.008438,2.000000,0.000000
1.811318,-0.008421,2.000000,0.000000
1.811729,-0.008405,2.000000,0.000000
1.812140,-0.008389,2.000000,0.000000
1.812549,-0.008373,2.000000,0.000000
1.812958,-0.008356,2.000000,0.000000
1.813366,-0.008340,2.000000,0.000000
1.813772,-0.008324,2.000000,0.000000
1.814178,-0.008308,2.000000,0.000000
1.814584,-0.008292,2.000000,0.000000
1.814988,-0.008276,2.000000,0.000000
1.815391,-0.008260,2.000000,0.000000
1.815793,-0.008244,2.000000,0.000000
1.816195,-0.008228,2.000000,0.000000
1.816596,-0.008212,2.000000,0.000000
1.816996,-0.008196,2.000000,0.000000
1.817395,-0.008180,2.000000,0.000000
1.817793,-0.008164,2.000000,0.000000
1.818190,-0.008148,2.000000,0.000000
1.818586,-0.008132,2.000000,0.000000
1.818982,-0.008116,2.000000,0.000000
1.819376,-0.008101,2.000000,0.000000
1.819770,-0.008085,2.000000,0.000000
1.820163,-0.008069,2.000000,0.000000
1.820555,-0.008054,2.000000,0.000000
1.820946,-0.008038,2.000000,0.000000
1.821337,-0.008023,2.000000,0.000000
1.821726,-0.008007,2.000000,0.000000
1.822115,-0.007991,2.000000,0.000000
1.822502,-0.007976,2.000000,0.000000
1.822889,-0.007960,2.000000,0.000000
1.823276,-0.007945,2.000000,0.000000
1.823661,-0.007930,2.000000,0.000000
1.824045,-0.007914,2.000000,0.000000
1.824429,-0.007899,2.000000,0.000000
1.824812,-0.007884,2.000000,0.000000
1.825193,-0.007868,2.000000,0.000000
1.825575,-0.007853,2.000000,0.000000
1.825955,-0.007838,2.000000,0.000000
1.826334,-0.007823,2.000000,0.000000
1.826713,-0.007808,2.000000,0.000000
1.827091,-0.007792,2.000000,0.000000
1.827468,-0.007777,2.000000,0.000000
1.827844,-0.007762,2.000000,0.000000
1.828219,-0.007747,2.000000,0.000000
1.828594,-0.007732,2.000000,0.000000
1.828967,-0.007717,2.000000,0.000000
1.829340,-0.007702,2.000000,0.000000
1.829712,-0.007687,2.000000,0.000000
1.830083,-0.007672,2.000000,0.000000
1.830454,-0.007657,2.000000,0.000000
1.830823,-0.007643,2.000000,0.000000
1.831192,-0.007628,2.000000,0.000000
1.831560,-0.007613,2.000000,0.000000
1.831928,-0.007598,2.000000,0.000000
1.832294,-0.007584,2.000000,0.000000
1.832660,-0.007569,2.000000,0.000000
1.833024,-0.007554,2.000000,0.000000
1.833388,-0.007540,2.000000,0.000000
1.833752,-0.007525,2.000000,0.000000
1.834114,-0.007510,2.000000,0.000000
1.834476,-0.007496,2.000000,0.000000
1.834837,-0.007481,2.000000,0.000000
1.835197,-0.007467,2.000000,0.000000
1.835556,-0.007452,2.000000,0.000000
1.835915,-0.007438,2.000000,0.000000
1.836272,-0.007423,2.000000,0.000000
1.836629,-0.007409,2.000000,0.000000
1.836985,-0.007395,2.000000,0.000000
1.837341,-0.007380,2.000000,0.000000
1.837695,-0.007366,2.000000,0.000000
1.838049,-0.007352,2.000000,0.000000
1.838402,-0.007338,2.000000,0.000000
1.838755,-0.007323,2.000000,0.000000
1.839106,-0.007309,2.000000,0.000000
1.839457,-0.007295,2.000000,0.000000
1.839807,-0.007281,2.000000,0.000000
1.840156,-0.007267,2.000000,0.000000
1.840505,-0.007253,2.000000,0.000000
1.840853,-0.007239,2.000000,0.000000
1.841200,-0.007225,2.000000,0.000000
1.841546,-0.007211,2.000000,0.000000
1.841891,-0.007197,2.000000,0.000000
1.842236,-0.007183,2.000000,0.000000
1.842580,-0.007169,2.000000,0.000000
1.842923,-0.007155,2.000000,0.000000
1.843266,-0.007141,2.000000,0.000000
1.843607,-0.007127,2.000000,0.000000
1.843948,-0.007113,2.000000,0.000000
1.844288,-0.007100,2.000000,0.000000
1.844628,-0.007086,2.000000,0.000000
1.844967,-0.007072,2.000000,0.000000
1.845305,-0.007058,2.000000,0.000000
1.845642,-0.007045,2.000000,0.000000
1.845979,-0.007031,2.000000,0.000000
1.846314,-0.007017,2.000000,0.000000
1.846649,-0.007004,2.000000,0.000000
1.846984,-0.006990,2.000000,0.000000
1.847317,-0.006977,2.000000,0.000000
1.847650,-0.006963,2.000000,0.000000
1.847982,-0.006950,2.000000,0.000000
1.848314,-0.006936,2.000000,0.000000
1.848645,-0.006923,2.000000,0.000000
1.848975,-0.006909,2.000000,0.000000
